,Open,High,Low,Close,Volume,OpenInt,OHLC Avg,HLC Avg,HL Avg,Bid Volume,Ask Volume,LBR Bars,3/10,Mov Avg 3/10,3/10 Diff,Line,Avg,Avg.1,IB,WR7,NR7,TP,3BT,Pure 3BT,BO,HBO,LBO,PF3,PF3[1],5SMA,ERun,STPvt,SIG,LongoBO,ShortBO,ROC,ROC (alt),ROC[1],STPvt.1,Highest ROC,Lowest ROC,LLHHDraw,RANK,ADX,log_ret,atr,roc,rsi,bb_mavg,bb_high,bb_low,bb_width,bb_position,adx,stoch,stoch_signal,sma_5_ratio,hl_ratio,volume_sma,volume_ratio,state
267,19745.0,20085.0,18480.0,18635.0,15290.0,12520,19236,19067,19283,0,0,-1,-940.666,-775.177,-165.489,0.0,21099,19588,0,1,0,14.1,0,0,1,20390,18480,-1,0,0,1,18715,-2,20610,18940,-1060.0,-1060.0,-290.0,18715.0,2890.0,-2370.0,0.0,92.9,20.9,-0.059376717,1149.0851765830557,-7.1268377,9.66001844730556,19368.333333333332,20407.478280981315,18329.18838568535,10.730349687441525,0.14714579280148304,55.917205821554056,8.115183246073299,26.6474667904852,0.9513477639371043,0.09657321,10719.333333333334,1.4263946762858253,1
268,18780.0,19365.0,18360.0,18925.0,6749.0,11600,18858,18883,18863,0,0,-1,-940.834,-874.458,-66.376,0.0,20892,19419,0,0,0,26.8,0,0,0,20390,18360,0,-1,0,1,17785,1,20240,17030,-850.0,-850.0,-1060.0,17785.0,2890.0,-2370.0,0.0,96.1,22.1,0.0154418945,1101.0567843887038,-3.9096217,27.970876164151733,19111.666666666668,20079.183534162526,18144.14979917081,10.12488219233479,0.40353312022877613,62.022727759770156,27.832512315270936,26.202748673353295,0.9745609969617385,0.56218904,10601.333333333334,0.6366180354672308,1
269,19170.0,19400.0,18905.0,19260.0,7811.0,11293,19184,19188,19153,0,0,-1,-867.5,-957.0,89.5,0.0,20736,19258,0,0,1,35.7,1,0,0,20085,18360,0,0,1,0,19550,2,19930,17920,625.0,625.0,-850.0,19550.0,2890.0,-2370.0,0.0,97.4,23.1,0.017546654,899.0378562591359,-2.6042984,46.69286878510796,18940.0,19450.751080925707,18429.248919074293,5.393358827093002,0.8132641436802608,63.73820051097067,52.17391304347826,29.373869534940848,1.000103852944231,0.7171717,9950.0,0.7850251256281328,2
270,19010.0,21485.0,19010.0,21345.0,16199.0,10637,20213,20613,20248,0,0,-1,57.834,-962.604,1020.438,0.0,20794,19588,0,1,0,31.3,0,0,1,21485,18360,0,0,0,0,21680,2,19755,18765,2420.0,2420.0,625.0,21680.0,2420.0,-2370.0,0.0,114.5,21.5,0.10278702,1424.358570839424,14.542527,84.44309728891407,19843.333333333332,21984.553131070672,17702.113535595992,21.581251111076835,0.8506568238004845,63.772414130115074,95.52,58.50880845291641,1.0896977741474372,0.94343436,10253.0,1.5799278260021303,0
271,21500.0,22530.0,21500.0,22455.0,8764.0,10349,21996,22162,22015,0,0,1,1031.0,-888.031,1919.031,0.0,20952,20124,0,0,0,50.0,0,0,0,22530,18905,1,0,0,0,24540,2,23820,18870,3195.0,3195.0,2420.0,24540.0,3195.0,-2370.0,3195.0,118.7,20.8,0.050696373,1344.572380559616,18.652576,90.06274331043879,21020.0,23668.8865585374,18371.1134414626,25.203487712058998,0.7708685268863056,68.26383970254965,97.93103448275862,81.87498250874563,1.1158318425760285,0.92718446,10924.666666666666,0.8022212729602661,0
272,22390.0,22875.0,20050.0,20240.0,15358.0,10225,21389,21055,21463,0,0,-1,1330.166,-749.01,2079.176,0.0,20885,20445,0,1,0,14.8,0,0,0,22875,19010,0,1,0,0,21350,-1,23485,21425,-1105.0,-1105.0,3195.0,21350.0,3195.0,-2370.0,0.0,105.1,19.7,-0.103853226,1838.0482537064108,5.088266,43.27330139877084,21346.666666666668,23155.2081293438,19538.125203989537,16.944485908905037,0.19404443041396433,45.52464221431685,31.82406209573092,75.09169885949652,0.9899730985571045,0.06725664,13440.333333333334,1.1426799930557192,1
273,20110.0,20500.0,19585.0,19925.0,7625.0,10110,20030,20003,20043,0,0,-1,841.334,-612.229,1453.563,0.0,20793,20645,0,0,0,42.0,0,0,0,22875,19585,0,0,0,0,17710,-2,23065,17415,-2530.0,-2530.0,-1105.0,17710.0,3195.0,-2530.0,-2530.0,93.3,19.1,-0.015685081,1530.3655024709406,-6.6526117,38.956064751159985,20873.333333333332,23124.885884105577,18621.780782561087,21.57348339928692,0.2894045748547822,36.11112379712184,10.33434650455927,46.69648102768295,0.9651247275369339,0.3715847,10582.333333333334,0.720540523514026,1
274,20130.0,20345.0,19450.0,19730.0,7042.0,10747,19914,19842,19898,0,0,-1,-33.5,-501.5,468.0,0.0,20692,20739,0,0,0,38.4,0,0,0,22875,19450,0,0,0,0,19415,1,20840,19010,-510.0,-510.0,-2530.0,19415.0,3195.0,-2530.0,0.0,87.9,18.6,-0.009835243,1318.5770016472936,-12.135382,35.65313828027341,19965.0,20385.23802778915,19544.76197221085,4.209747335729023,0.2203965556897067,31.769467180232237,8.175182481751825,16.77786369401402,0.9513477023964512,0.31284916,10008.333333333334,0.7036136552872535,1
275,19750.0,19865.0,19275.0,19575.0,6561.0,11014,19616,19572,19570,0,0,-1,-243.166,-426.031,182.865,0.0,20586,20385,0,0,0,30.2,0,0,0,20500,19275,0,0,0,0,19380,2,20625,18835,-350.0,-350.0,-510.0,19380.0,3195.0,-2530.0,0.0,96.7,18.2,-0.007886887,1075.7180010981958,-3.285573,32.379831179749544,19743.333333333332,20029.72855365367,19456.938113012995,2.9011840653756926,0.20611706936821514,31.952148340694844,24.489795918367346,14.333108301559497,0.9602649006622517,0.5084746,7076.0,0.9272187676653345,1
276,19490.0,19620.0,18130.0,19480.0,12241.0,10656,19180,19077,18875,0,0,-1,-362.0,-387.24,25.24,0.0,20480,19790,0,0,0,33.9,0,0,0,20345,18130,0,0,0,1,19325,2,20165,18985,-250.0,-250.0,-350.0,19325.0,3195.0,-2530.0,0.0,97.8,18.7,-0.0048646927,1213.8120007321306,-2.2333753,29.859515658249308,19595.0,19801.074420214587,19388.925579785413,2.1033367717742997,0.22097458801468023,44.275927750663634,60.94808126410835,31.20435322140919,0.9843355229914098,0.90604025,8614.666666666666,1.4209487695403025,2
277,19525.0,19655.0,18690.0,18950.0,8868.0,10796,19205,19098,19173,0,0,-1,-653.5,-368.25,-285.25,0.0,20335,19532,0,0,0,22.2,1,0,0,19865,18130,0,0,0,1,18855,-1,20970,17990,-625.0,-625.0,-250.0,18855.0,3195.0,-2530.0,0.0,96.0,19.2,-0.02758503,1130.8746671547538,-3.9533706,18.08172686525434,19335.0,19884.96969613496,18785.03030386504,5.688851265942159,0.14998071465965004,51.12920798494969,47.262247838616716,44.23337500703082,0.9702027442146222,0.26943004,9223.333333333334,0.9614745211420206,1
278,18880.0,19885.0,18670.0,18980.0,15361.0,10412,19104,19178,19278,0,0,-1,-857.334,-350.865,-506.469,0.0,20206,19343,0,0,0,17.7,0,0,0,19885,18130,0,0,0,1,18450,1,19915,17985,-500.0,-500.0,-625.0,18450.0,3195.0,-2530.0,0.0,97.0,19.3,0.0015821457,1158.9164447698358,-3.0395913,20.73628399355384,19136.666666666668,19622.83079076024,18650.502542573096,5.080969769310971,0.3388747144199514,45.11610846403371,48.433048433048434,52.21445917859118,0.9812335211704493,0.25514403,12156.666666666666,1.2635865094598198,2
279,18510.0,19475.0,18085.0,19295.0,9042.0,10593,18841,18952,18780,0,0,-1,-922.5,-326.25,-596.25,0.0,20119,19256,0,0,0,16.9,0,0,0,19885,18085,0,0,1,0,19325,2,20195,17765,345.0,345.0,-500.0,19325.0,3195.0,-2530.0,0.0,99.1,19.8,0.016460419,1235.944296513224,-0.949692,47.52060598135982,19075.0,19387.089730686726,18762.910269313274,3.2722383296118105,0.8524627348612589,50.5541139423103,67.22222222222223,54.305839497962474,1.0020253427503116,0.8705036,11090.333333333334,0.815304619638717,2
280,19200.0,19495.0,18455.0,18745.0,9164.0,10837,18974,18898,18975,0,0,-1,-730.834,-302.042,-428.792,0.0,19988,19090,0,0,0,21.1,1,0,0,19885,18085,0,0,0,0,19060,-1,20685,17905,-235.0,-235.0,345.0,19060.0,3195.0,-2530.0,0.0,98.9,20.3,-0.02891922,1170.629531008816,-1.0817943,25.20969742348582,19006.666666666668,19457.320512638278,18556.012820695058,4.742060813450827,0.20968109003648333,53.035498435927366,36.666666666666664,50.773979107312464,0.9819277108433735,0.27884614,11189.0,0.8190186790597835,2
281,18700.0,19300.0,18545.0,19180.0,11533.0,8165,18931,19008,18923,0,0,-1,-336.666,-270.323,-66.343,0.0,19911,19030,19300,0,0,23.2,0,1,0,19495,18085,1,0,0,0,18630,1,19785,17705,-115.0,-115.0,-235.0,18630.0,3195.0,-2530.0,0.0,101.1,20.8,0.02294159,1032.0863540058774,1.0537407,51.965041185204086,19073.333333333332,19547.065559619805,18599.60110704686,4.967482274936799,0.612581180620488,54.689754765005404,77.65957446808511,60.516154452324685,1.0078822911192853,0.8410596,9913.0,1.1634217693937137,2
282,19060.0,20400.0,18775.0,19045.0,18567.0,6210,19320,19407,19588,0,0,-1,-300.5,-245.542,-54.958,0.0,19829,19049,0,1,0,15.4,0,0,0,20400,18455,1,1,0,0,19480,2,19935,18425,300.0,300.0,-115.0,19480.0,3195.0,-2530.0,0.0,98.7,19.8,-0.0070638657,1229.7242360039183,-1.2956724,44.54655724074343,18990.0,19353.593179254112,18626.406820745888,3.8293120511228262,0.5756339820686012,55.28785136632041,30.334190231362467,48.22014378870477,0.9997900152238963,0.16615385,13088.0,1.4186277506112361,2
283,18975.0,19685.0,18440.0,19565.0,14508.0,4080,19166,19230,19063,0,0,-1,8.834,-186.198,195.032,0.0,19803,19166,0,0,0,19.3,0,0,0,20400,18440,1,1,0,0,19430,2,20670,17420,385.0,385.0,300.0,19430.0,3195.0,-2530.0,0.0,104.4,19.3,0.026937485,1234.8161573359455,4.3745,69.61172979869323,19263.333333333332,19703.964194208587,18822.702472458077,4.574814267609502,0.8423122316800082,42.71479454385969,57.39795918367347,55.130574627707034,1.02081811541271,0.90361446,14869.333333333334,0.9756994261119015,0
284,19630.0,19700.0,18820.0,19405.0,10690.0,1314,19389,19308,19260,0,0,-1,116.334,-120.125,236.459,0.0,19765,19188,0,0,0,27.6,1,0,0,20400,18440,0,1,0,0,19925,-1,20810,18320,360.0,360.0,385.0,19925.0,3195.0,-2530.0,0.0,101.2,18.7,-0.008211136,1116.5441048906303,1.173097,57.59617735621121,19338.333333333332,19773.253504808134,18903.41316185853,4.498010908987002,0.5766424174355325,34.78416099782128,49.234693877551024,45.655614430862336,1.011309151553054,0.66477275,14588.333333333334,0.732777333485657,2
285,19395.0,20180.0,19130.0,19425.0,12261.0,11388,19533,19578,19655,0,0,-1,258.0,-49.781,307.781,0.0,19733,19324,0,0,0,27.4,0,0,0,20180,18440,0,0,0,0,19265,-2,20285,18525,-140.0,-140.0,360.0,19265.0,3195.0,-2530.0,0.0,102.0,17.7,0.0010299683,1094.3627365937534,1.9952744,58.92551326041533,19465.0,19607.361043360823,19322.638956639177,1.462738693663733,0.35951212826301965,41.41247944625231,56.60919540229885,54.41394948784114,1.0052266611467604,0.2809524,12486.333333333334,0.9819536026055075,2
286,19190.0,19690.0,18785.0,19525.0,12200.0,11435,19298,19333,19238,0,0,-1,240.166,-38.385,278.551,0.0,19713,19393,0,0,0,18.0,0,0,0,20180,18785,0,0,0,0,19545,1,20475,18375,120.0,120.0,-140.0,19545.0,3195.0,-2530.0,0.0,99.8,17.0,0.0051345825,1031.2418243958357,-0.20444673,66.74455822100026,19451.666666666668,19556.653438320707,19346.67989501263,1.0794629936153475,0.849250349248289,29.220490045206077,53.04659498207885,52.963494753976256,1.006806579693704,0.8176796,11717.0,1.0412221558419301,2
287,19535.0,20535.0,19515.0,20285.0,11729.0,11853,19968,20112,20025,0,0,-1,400.0,-77.823,477.823,0.0,19768,19641,0,0,0,26.2,0,0,0,20535,18785,0,0,0,1,20385,2,20430,18620,860.0,860.0,120.0,20385.0,3195.0,-2530.0,0.0,104.5,16.1,0.038186073,1027.4945495972238,4.5349135,89.50976556761482,19745.0,20513.027777275525,18976.972222724475,7.779465963793622,0.8515497850321845,38.2872721161253,85.71428571428571,65.12335869955449,1.0327885545542488,0.75490195,12063.333333333334,0.9722851616468556,0
288,20385.0,20450.0,19740.0,20140.0,9665.0,11560,20179,20110,20095,0,0,-1,522.334,-128.312,650.646,0.0,19803,19756,20450,0,1,29.7,1,0,0,20535,18785,0,0,0,1,20900,-1,21305,19265,615.0,615.0,860.0,20900.0,3195.0,-2530.0,0.0,103.7,15.3,-0.007173538,921.6630330648159,3.6808238,74.84663116663971,19983.333333333332,20642.238148580323,19324.42851808634,6.594543605474476,0.6188841415644225,44.33179349673812,77.42857142857143,72.06315070831202,1.019437133022879,0.5633803,11198.0,0.8631005536702906,0
289,20085.0,20515.0,19870.0,20025.0,9200.0,11351,20124,20137,20193,0,0,-1,616.0,-142.396,758.396,0.0,19824,19880,0,0,1,18.4,1,0,0,20535,19515,0,0,0,1,19880,-2,20850,19430,-260.0,-260.0,615.0,19880.0,3195.0,-2530.0,0.0,102.6,14.6,-0.0057268143,829.4420220432106,2.5608194,62.63921385277059,20150.0,20362.759645296712,19937.240354703288,2.111758265972326,0.20624128502917635,49.60742007422355,50.0,71.04761904761908,1.0072937625754528,0.24031007,10198.0,0.9021376740537271,2
290,19870.0,20080.0,19260.0,19410.0,11120.0,12148,19655,19583,19670,0,0,-1,257.834,-124.187,382.021,0.0,19785,19877,0,0,0,28.1,0,0,1,20515,19260,0,0,1,0,19295,-2,20670,19380,-730.0,-730.0,-260.0,19295.0,3195.0,-2530.0,0.0,95.7,13.9,-0.03119278,826.2946813621405,-4.3135324,27.136062672051267,19858.333333333332,20499.287483193006,19217.37918347366,6.455266301566163,0.15026099493114886,42.21977097637839,11.952191235059761,46.46025422121042,0.9765055088796096,0.18292683,9995.0,1.1125562781390583,1
291,19390.0,19465.0,19015.0,19125.0,7446.0,12604,19249,19202,19240,0,0,-1,-75.0,-113.677,38.677,0.0,19722,19797,0,0,1,41.8,0,0,0,20515,19015,0,0,0,0,18510,-2,20230,18590,-900.0,-900.0,-730.0,18510.0,3195.0,-2530.0,0.0,95.0,13.5,-0.014792442,700.8631209080937,-5.039722,19.46651418868035,19520.0,20271.132478328633,18768.867521671367,7.696029491072057,0.23706369289279702,43.28909492679963,7.333333333333333,23.095174856131052,0.9660554629489316,0.24444444,9255.333333333334,0.8045091118634213,1
292,19165.0,19225.0,18760.0,18900.0,9226.0,13143,19013,18962,18993,0,0,-1,-435.5,-118.271,-317.229,0.0,19644,19520,0,0,0,40.1,0,0,0,20080,18760,0,0,0,0,18615,1,19575,18675,-510.0,-510.0,-900.0,18615.0,3195.0,-2530.0,0.0,94.4,13.5,-0.011834145,622.2420806053958,-5.6179776,14.584968349980386,19145.0,19562.372735094323,18727.627264905677,4.360122591740117,0.20649735907563208,49.077151812720636,10.606060606060606,9.963861724817919,0.9682377049180327,0.30107528,9264.0,0.9958981001727009,1
293,18935.0,19145.0,18900.0,19095.0,5182.0,12609,19019,19047,19023,0,0,-1,-493.5,-108.271,-385.229,0.0,19591,19311,19145,0,1,32.6,1,0,0,19465,18760,0,0,0,0,18870,2,19365,18435,-30.0,-30.0,-510.0,18870.0,3195.0,-2530.0,0.0,98.4,13.4,0.010264397,496.4947204035972,-1.6228749,35.58425593025338,19040.0,19239.49937343289,18840.50062656711,2.0955816537068186,0.637845044456839,52.93585640333464,47.5177304964539,21.81904147861597,0.9888146652167159,0.79591835,7284.666666666667,0.7113571886153467,2
294,19150.0,19575.0,17810.0,19360.0,23505.0,11751,18974,18915,18693,0,0,-1,-410.666,-80.354,-330.312,0.0,19569,19178,0,1,0,0.0,0,0,0,19575,17810,1,0,0,0,19555,2,19340,18850,460.0,460.0,-30.0,19555.0,3195.0,-2530.0,0.0,101.2,14.5,0.013782501,919.3298136023982,1.2287581,57.08923531347203,19118.333333333332,19495.368551258223,18741.29811540844,3.944226846045414,0.8204828822048236,65.0630810058119,87.8186968838527,48.64749599545575,1.009490040671603,0.87818694,12637.666666666666,1.859916123757008,0
295,19415.0,19975.0,19065.0,19110.0,14027.0,11461,19391,19383,19520,0,0,-1,-309.166,-42.021,-267.145,0.0,19526,19118,0,0,0,35.6,0,0,0,19975,17810,0,1,0,0,19375,-1,21125,17595,15.0,15.0,460.0,19375.0,3195.0,-2530.0,0.0,101.1,14.9,-0.012996674,916.2198757349321,1.1111112,38.77226707839468,19188.333333333332,19431.415395380296,18945.251271286368,2.533644353829209,0.33887471442003847,55.085111761454165,60.046189376443415,65.12753891891668,0.9995815461868396,0.04945055,14238.0,0.985180502879611,2
296,19070.0,19680.0,19070.0,19515.0,7538.0,10812,19334,19422,19375,0,0,-1,-168.166,-6.854,-161.312,0.0,19525,19196,19680,0,0,35.9,1,0,0,19975,17810,1,0,0,0,19265,1,20020,18200,155.0,155.0,15.0,19265.0,3195.0,-2530.0,0.0,102.2,15.2,0.020971298,814.146583823288,2.1995287,65.59583906304114,19328.333333333332,19662.03313188837,18994.633534778295,3.4529598884715393,0.7796925072698283,48.433132265215676,78.75288683602771,75.53925769877462,1.0166180454261304,0.7295082,15023.333333333334,0.5017528289327678,0
297,19525.0,19715.0,19045.0,19180.0,8664.0,11322,19366,19313,19380,0,0,-1,-117.666,6.834,-124.5,0.0,19492,19252,0,0,0,14.3,0,0,0,19975,19045,0,1,0,0,19585,-1,20125,18905,70.0,70.0,155.0,19585.0,3195.0,-2530.0,0.0,99.1,15.5,-0.01731491,766.0977225488587,-0.9297521,42.49639373783471,19268.333333333332,19621.823864402653,18914.84280226401,3.669134480435822,0.37505558767563274,41.59563777649698,14.516129032258064,51.10506841490974,0.9962601288177851,0.20149253,10076.333333333334,0.8598365807668047,2
298,19255.0,19340.0,19035.0,19200.0,5612.0,11225,19208,19192,19188,0,0,-1,6.334,26.011,-19.677,0.0,19464,19273,0,0,0,28.0,0,0,0,19715,19035,0,0,0,0,18865,-2,19850,18510,-315.0,-315.0,70.0,18865.0,3195.0,-2530.0,0.0,100.5,15.7,0.0010414124,612.3984816992391,0.47095764,44.25436815151476,19298.333333333332,19605.18110594326,18991.485560723406,3.1800442795743296,0.33976853979257937,37.5743311367144,24.264705882352942,39.17790725021292,0.9962123177502206,0.5409836,7271.333333333333,0.7717979279361772,2
299,19150.0,19340.0,18875.0,19030.0,9380.0,11350,19099,19082,19108,0,0,-1,-55.834,21.969,-77.803,0.0,19423,19207,0,0,0,27.6,0,0,0,19715,18875,0,0,0,0,19050,1,19505,18895,-150.0,-150.0,-315.0,19050.0,3195.0,-2530.0,0.0,97.5,16.2,-0.008893013,563.2656544661594,-2.4852679,31.842548183903716,19136.666666666668,19288.39742235693,18984.935910976405,1.5857595090429888,0.14850017986983635,43.09458949413017,18.452380952380953,19.07773862233067,0.9907846097776852,0.33333334,7885.333333333333,1.1895502198173675,2
300,19050.0,19250.0,18615.0,19195.0,10597.0,10279,19028,19020,18933,0,0,-1,-29.334,12.865,-42.199,0.0,19401,19224,0,0,0,9.7,0,0,0,19340,18615,0,0,0,0,19025,2,19495,18565,-5.0,-5.0,-150.0,19025.0,3195.0,-2530.0,0.0,100.1,16.9,0.00863266,587.1771029774396,0.078206465,51.60387804166934,19141.666666666668,19299.63994148134,18983.693391851997,1.650569697671788,0.668804924110848,53.80372195440964,80.0,40.90569561157798,0.998491468997087,0.9133858,8529.666666666666,1.2423697682597847,2
301,19470.0,19695.0,19130.0,19340.0,11740.0,8594,19409,19388,19413,0,0,-1,-4.166,-3.521,-0.645,0.0,19395,19189,0,0,0,35.5,0,0,0,19695,18615,0,0,0,0,19505,2,19830,18560,310.0,310.0,-5.0,19505.0,860.0,-2530.0,0.0,100.7,16.7,0.0075263977,579.7847353182931,0.7291667,64.98588593187836,19188.333333333332,19441.6228032204,18935.043863446263,2.640036166633228,0.7993939438820914,42.41439821070481,67.12962962962963,55.19400352733688,1.007869091667101,0.37168142,10572.333333333334,1.110445502411945,2
302,19310.0,20445.0,19230.0,20305.0,18642.0,7141,19823,19993,19838,0,0,1,280.334,-1.01,281.344,0.0,19482,19414,0,1,0,28.5,0,0,0,20445,18615,1,0,0,0,20450,2,19905,18775,1110.0,1110.0,310.0,20450.0,1110.0,-2530.0,1110.0,106.7,15.7,0.048690796,791.5231568788621,6.6999474,90.68855731518374,19613.333333333332,20598.636445183864,18628.0302214828,10.04727850289461,0.8509918208659364,50.299931412858314,92.34972677595628,79.82645213519532,1.0458947151540126,0.8847737,13659.666666666666,1.3647477976524462,0
303,20215.0,21055.0,20015.0,20780.0,16618.0,4673,20516,20617,20535,0,0,1,640.166,14.0,626.166,0.0,19605,19730,0,0,0,33.7,0,0,0,21055,19130,1,1,0,0,21745,2,21520,19090,1440.0,1440.0,1110.0,21745.0,1440.0,-900.0,1440.0,108.3,15.5,0.023124695,874.3487712525748,8.257359,93.96141861430759,20141.666666666668,21339.896843033326,18943.43649030001,11.898024093007777,0.766365071554468,60.23310441830841,85.71428571428571,81.73121403995722,1.0532184490623415,0.7355769,15666.666666666666,1.0607234042553124,0
304,20735.0,20940.0,20245.0,20625.0,10277.0,1319,20636,20603,20593,0,0,1,942.0,40.229,901.771,0.0,19703,20049,20940,0,0,31.0,1,0,0,21055,19230,0,1,0,0,21100,-1,21820,19740,320.0,320.0,1440.0,21100.0,1440.0,-900.0,0.0,106.6,15.3,-0.007487297,814.5658475017166,6.644261,80.16883714008198,20570.0,20965.558676642017,20174.441323357983,3.8459764379389063,0.5695219233551517,66.85521975527513,76.43835616438356,84.83412288487521,1.0287296124494987,0.5467626,15179.0,0.6770538243626018,0
305,20490.0,20810.0,19960.0,20680.0,8559.0,9592,20485,20483,20385,0,0,1,910.0,58.604,851.396,0.0,19796,20346,0,0,0,11.8,0,0,0,21055,19960,0,0,0,1,20525,-2,21320,19930,-100.0,-100.0,320.0,20525.0,1440.0,-900.0,0.0,101.8,14.7,0.0026626587,826.3772316678111,1.8468357,81.6059645189551,20695.0,20823.322510366586,20566.677489633414,1.2401305664806608,0.44155351248509406,53.0820681152619,65.75342465753425,75.96868884540119,1.0164160031455813,0.84705883,11818.0,0.7242342189879784,2
306,20715.0,20890.0,20220.0,20380.0,7208.0,9425,20551,20497,20555,0,0,1,690.166,85.625,604.541,0.0,19851,20554,0,0,0,15.8,1,0,0,20940,19960,0,0,1,0,20435,-2,21530,19830,-245.0,-245.0,-100.0,20435.0,1440.0,-900.0,0.0,98.1,14.2,-0.014613152,774.2514877785406,-1.924928,51.23038703237607,20561.666666666668,20822.47736856047,20300.855964772865,2.5368634374042567,0.15172697027468138,46.708069947748776,42.857142857142854,61.682974559686905,0.9915344945022867,0.23880596,8681.333333333334,0.8302872062663089,2
307,20430.0,20725.0,20320.0,20480.0,4663.0,9478,20489,20508,20523,0,0,1,511.834,122.302,389.532,0.0,19911,20589,20725,0,1,28.2,0,1,0,20890,19960,0,0,0,0,20180,1,21050,19710,-200.0,-200.0,-245.0,20180.0,1440.0,-900.0,0.0,99.3,13.8,0.0048952103,651.1676585190271,-0.7030303,58.8827670040202,20513.333333333332,20762.777159118494,20263.88950754817,2.432016500992801,0.4331846895218717,42.45873783607336,55.913978494623656,54.84151533643361,0.9947059109233085,0.39506173,6810.0,0.6847283406754672,2
308,20500.0,20870.0,20105.0,20265.0,9266.0,9561,20435,20413,20488,0,0,1,267.0,166.208,100.792,0.0,19945,20486,0,0,0,1.5,0,0,0,20890,20105,0,0,0,0,20365,2,20885,20075,-115.0,-115.0,-200.0,20365.0,1440.0,-900.0,0.0,98.0,13.0,-0.01055336,689.111772346018,-2.0067697,39.09798371399997,20375.0,20550.689119375056,20199.310880624944,1.7245557730066863,0.18694703351209305,35.124436311988966,20.38216560509554,39.71776231895404,0.9892121448794299,0.20915033,7045.666666666667,1.315134598098103,2
309,20165.0,20415.0,20030.0,20285.0,7002.0,9474,20224,20243,20223,0,0,1,109.834,203.917,-94.083,0.0,19977,20418,0,0,1,29.7,0,0,0,20870,20030,0,0,0,0,20070,-1,21030,19500,-195.0,-195.0,-115.0,20070.0,1440.0,-900.0,0.0,99.5,12.1,0.0009860992,587.741181564012,-0.46614328,41.8254471440338,20343.333333333332,20537.29782034665,20149.368846320016,1.9069095888577696,0.34962883094841385,34.88274419915672,30.357142857142858,35.551095652287366,0.9934861396806739,0.66233766,6977.0,1.0035832019492474,2
310,20280.0,21400.0,20185.0,21155.0,16426.0,10720,20755,20913,20793,0,0,1,138.834,238.261,-99.427,0.0,20089,20513,0,1,0,9.2,0,0,0,21400,20030,1,0,0,0,21175,1,20670,19900,890.0,890.0,-195.0,21175.0,1440.0,-900.0,0.0,103.3,12.8,0.04199505,796.8274543760081,3.2958984,85.16782215404935,20568.333333333332,21398.165980451013,19738.50068621565,8.069031492919672,0.8534849277768809,46.528520489958304,82.11678832116789,44.28536559446878,1.0312972261492712,0.7983539,10898.0,1.5072490365204487,0
311,21200.0,21215.0,20635.0,20845.0,6250.0,9991,20974,20898,20925,0,0,1,181.666,268.938,-87.272,0.0,20161,20606,21215,0,0,28.8,1,0,0,21400,20030,0,1,0,0,21715,-1,22370,19940,560.0,560.0,890.0,21715.0,1440.0,-900.0,0.0,102.9,13.4,-0.014762878,724.551636250672,2.8620775,60.91199154618032,20761.666666666668,21481.72839241593,20041.604940917405,6.936453968845754,0.5578654095567734,54.29237135049269,59.48905109489051,57.3209940910671,1.0115985635251867,0.36206895,9892.666666666666,0.631781117325959,2
312,20500.0,20700.0,16835.0,18080.0,44896.0,11210,19029,18538,18768,0,0,-1,-330.834,258.771,-589.605,0.0,19963,20126,0,1,0,28.8,0,0,1,21400,16835,-1,0,0,0,17770,-2,21425,20265,-3075.0,-3075.0,560.0,17770.0,1440.0,-3075.0,-3075.0,89.1,15.1,-0.14230728,1819.7010908337813,-10.870101,12.662684135271903,20026.666666666668,22791.280362807418,17262.052970525918,27.60932452870256,0.14793152305797314,62.20623400780425,27.272727272727273,56.29285556292857,0.8983404551326643,0.3221216,22524.0,1.9932516426922307,1
313,18480.0,18565.0,14925.0,15615.0,29101.0,15071,16896,16368,16745,0,0,-1,-1661.0,162.313,-1823.313,0.0,19549,19196,0,0,0,30.3,0,0,0,21215,14925,-1,-1,0,0,12850,-2,21945,14215,-5230.0,-5230.0,-3075.0,12850.0,1440.0,-5230.0,-5230.0,73.8,17.6,-0.14657402,2426.467393889188,-26.187662,6.149152001177896,18180.0,22452.61824490169,13907.381755098311,47.003501044022975,0.19983276611937983,70.3837849577269,10.9697933227345,32.57719056345078,0.8134507188997708,0.18956044,26749.0,1.0879285206923583,1
314,15440.0,17935.0,15230.0,17780.0,18015.0,14065,16596,16982,16583,0,0,-1,-2398.166,12.031,-2410.197,0.0,19381,18695,17935,0,0,26.6,1,0,0,20700,14925,0,-1,0,0,15315,1,19255,11975,-300.0,-300.0,-5230.0,15315.0,1440.0,-5230.0,0.0,85.3,20.0,0.1298418,2519.3115959261254,-14.703766,44.059062690831325,17158.333333333332,19354.638311143946,14962.028355522718,25.60044656020143,0.6415255788579762,75.83548559100866,49.43722943722944,29.226583344230423,0.9510564322011233,0.9426987,30670.666666666668,0.5873690388210214,0
